size_usd,repaid,liquidated,days_ago,wallet_id,wallet_type
44565.54,True,False,135,0x0000000000000000000000000000000000000165,reliable
692.22,True,False,43,0x0000000000000000000000000000000000000165,reliable
27982.12,True,False,1068,0x0000000000000000000000000000000000000166,reliable
9751.81,True,False,291,0x0000000000000000000000000000000000000166,reliable
12231.31,True,False,88,0x0000000000000000000000000000000000000166,reliable
5614.15,True,False,1144,0x0000000000000000000000000000000000000167,reliable
1076.48,True,False,1139,0x0000000000000000000000000000000000000167,reliable
79794.73,False,True,1014,0x0000000000000000000000000000000000000167,reliable
8815.51,True,False,996,0x0000000000000000000000000000000000000167,reliable
363.31,True,False,938,0x0000000000000000000000000000000000000167,reliable
4908.15,True,False,916,0x0000000000000000000000000000000000000167,reliable
105078.11,True,False,911,0x0000000000000000000000000000000000000167,reliable
3705.84,True,False,893,0x0000000000000000000000000000000000000167,reliable
488.3,True,False,798,0x0000000000000000000000000000000000000167,reliable
3615.4,True,False,780,0x0000000000000000000000000000000000000167,reliable
1020.99,True,False,759,0x0000000000000000000000000000000000000167,reliable
3380.22,True,False,686,0x0000000000000000000000000000000000000167,reliable
508.04,True,False,686,0x0000000000000000000000000000000000000167,reliable
586.6,True,False,614,0x0000000000000000000000000000000000000167,reliable
1886.2,True,False,564,0x0000000000000000000000000000000000000167,reliable
7911.44,True,False,541,0x0000000000000000000000000000000000000167,reliable
3547.91,True,False,439,0x0000000000000000000000000000000000000167,reliable
2481.05,True,False,312,0x0000000000000000000000000000000000000167,reliable
6052.55,True,False,301,0x0000000000000000000000000000000000000167,reliable
5335.51,True,False,133,0x0000000000000000000000000000000000000167,reliable
273.78,True,False,132,0x0000000000000000000000000000000000000167,reliable
185.47,True,False,105,0x0000000000000000000000000000000000000167,reliable
4003.09,True,False,68,0x0000000000000000000000000000000000000167,reliable
1154.64,True,False,41,0x0000000000000000000000000000000000000167,reliable
192.16,True,False,1165,0x0000000000000000000000000000000000000168,reliable
19588.62,True,False,1072,0x0000000000000000000000000000000000000168,reliable
1148.17,True,False,1002,0x0000000000000000000000000000000000000168,reliable
3396.96,True,False,750,0x0000000000000000000000000000000000000168,reliable
6972.78,True,False,750,0x0000000000000000000000000000000000000168,reliable
48984.92,False,False,673,0x0000000000000000000000000000000000000168,reliable
27597.7,True,False,584,0x0000000000000000000000000000000000000168,reliable
38100.79,False,True,545,0x0000000000000000000000000000000000000168,reliable
560.16,True,False,501,0x0000000000000000000000000000000000000168,reliable
72358.45,True,False,433,0x0000000000000000000000000000000000000168,reliable
1042.76,True,False,299,0x0000000000000000000000000000000000000168,reliable
5899.69,True,False,229,0x0000000000000000000000000000000000000168,reliable
17686.51,True,False,145,0x0000000000000000000000000000000000000168,reliable
5035.62,True,False,124,0x0000000000000000000000000000000000000168,reliable
1248056.04,True,False,89,0x0000000000000000000000000000000000000168,reliable
9713.82,True,False,88,0x0000000000000000000000000000000000000168,reliable
375.35,True,False,68,0x0000000000000000000000000000000000000168,reliable
2874.31,True,False,51,0x0000000000000000000000000000000000000168,reliable
10522.2,True,False,1174,0x0000000000000000000000000000000000000169,reliable
5145.85,True,False,1092,0x0000000000000000000000000000000000000169,reliable
24261.63,True,False,1052,0x0000000000000000000000000000000000000169,reliable
8999.23,True,False,883,0x0000000000000000000000000000000000000169,reliable
10578.07,True,False,818,0x0000000000000000000000000000000000000169,reliable
23741.98,False,False,813,0x0000000000000000000000000000000000000169,reliable
11318.51,True,False,813,0x0000000000000000000000000000000000000169,reliable
393.61,True,False,789,0x0000000000000000000000000000000000000169,reliable
2030.58,True,False,735,0x0000000000000000000000000000000000000169,reliable
171.61,True,False,662,0x0000000000000000000000000000000000000169,reliable
16769.1,True,False,601,0x0000000000000000000000000000000000000169,reliable
1618.56,True,False,507,0x0000000000000000000000000000000000000169,reliable
10033.88,True,False,466,0x0000000000000000000000000000000000000169,reliable
103927.29,True,False,446,0x0000000000000000000000000000000000000169,reliable
96076.66,True,False,436,0x0000000000000000000000000000000000000169,reliable
10745.33,True,False,408,0x0000000000000000000000000000000000000169,reliable
1988.1,True,False,367,0x0000000000000000000000000000000000000169,reliable
2261.87,True,False,212,0x0000000000000000000000000000000000000169,reliable
31632.02,True,False,99,0x0000000000000000000000000000000000000169,reliable
663.26,True,False,67,0x0000000000000000000000000000000000000169,reliable
257.35,True,False,1165,0x000000000000000000000000000000000000016a,reliable
3717.49,True,False,971,0x000000000000000000000000000000000000016a,reliable
3242.47,True,False,933,0x000000000000000000000000000000000000016a,reliable
6315.28,True,False,782,0x000000000000000000000000000000000000016a,reliable
38183.68,True,False,595,0x000000000000000000000000000000000000016a,reliable
10535.3,True,False,294,0x000000000000000000000000000000000000016a,reliable
3028.8,True,False,236,0x000000000000000000000000000000000000016a,reliable
16987.64,True,False,214,0x000000000000000000000000000000000000016a,reliable
37526.24,True,False,150,0x000000000000000000000000000000000000016a,reliable
123632.12,True,False,120,0x000000000000000000000000000000000000016a,reliable
102435.33,True,False,93,0x000000000000000000000000000000000000016a,reliable
1366.01,True,False,67,0x000000000000000000000000000000000000016a,reliable
3894.92,True,False,44,0x000000000000000000000000000000000000016a,reliable
13720.73,True,False,970,0x000000000000000000000000000000000000016b,risky
26215.41,False,True,871,0x000000000000000000000000000000000000016b,risky
8090.65,True,False,592,0x000000000000000000000000000000000000016b,risky
15898.48,False,True,579,0x000000000000000000000000000000000000016b,risky
27226.49,False,True,367,0x000000000000000000000000000000000000016b,risky
61105.32,True,False,162,0x000000000000000000000000000000000000016b,risky
1125.21,True,False,89,0x000000000000000000000000000000000000016b,risky
197.72,True,False,785,0x000000000000000000000000000000000000016c,moderate
12438.35,True,False,772,0x000000000000000000000000000000000000016c,moderate
2041.43,True,False,709,0x000000000000000000000000000000000000016c,moderate
1497.08,True,False,664,0x000000000000000000000000000000000000016c,moderate
2419.14,True,False,649,0x000000000000000000000000000000000000016c,moderate
22388.79,True,False,639,0x000000000000000000000000000000000000016c,moderate
14670.36,True,False,574,0x000000000000000000000000000000000000016c,moderate
167.66,True,False,433,0x000000000000000000000000000000000000016c,moderate
4230.19,True,False,292,0x000000000000000000000000000000000000016c,moderate
18087.93,True,False,154,0x000000000000000000000000000000000000016c,moderate
11340.14,True,False,69,0x000000000000000000000000000000000000016c,moderate
12889.62,True,False,1035,0x000000000000000000000000000000000000016d,moderate
1304.37,True,False,807,0x000000000000000000000000000000000000016d,moderate
10260.32,True,False,742,0x000000000000000000000000000000000000016d,moderate
4835.27,True,False,730,0x000000000000000000000000000000000000016d,moderate
11141.59,True,False,681,0x000000000000000000000000000000000000016d,moderate
2446.52,True,False,471,0x000000000000000000000000000000000000016d,moderate
31597.55,True,False,374,0x000000000000000000000000000000000000016d,moderate
676.04,True,False,333,0x000000000000000000000000000000000000016d,moderate
1801.46,True,False,265,0x000000000000000000000000000000000000016d,moderate
144717.41,True,False,136,0x000000000000000000000000000000000000016d,moderate
17165.71,False,True,118,0x000000000000000000000000000000000000016d,moderate
5544.41,False,True,54,0x000000000000000000000000000000000000016d,moderate
15182.59,True,False,50,0x000000000000000000000000000000000000016d,moderate
139.91,True,False,1127,0x000000000000000000000000000000000000016e,moderate
4824.82,True,False,1086,0x000000000000000000000000000000000000016e,moderate
55480.12,True,False,958,0x000000000000000000000000000000000000016e,moderate
6255.22,True,False,941,0x000000000000000000000000000000000000016e,moderate
13908.71,True,False,924,0x000000000000000000000000000000000000016e,moderate
213.32,True,False,784,0x000000000000000000000000000000000000016e,moderate
6738.94,True,False,730,0x000000000000000000000000000000000000016e,moderate
3451.87,True,False,712,0x000000000000000000000000000000000000016e,moderate
97.94,True,False,601,0x000000000000000000000000000000000000016e,moderate
6390.49,True,False,525,0x000000000000000000000000000000000000016e,moderate
34466.79,True,False,382,0x000000000000000000000000000000000000016e,moderate
4718.47,True,False,353,0x000000000000000000000000000000000000016e,moderate
3924.66,True,False,212,0x000000000000000000000000000000000000016e,moderate
7577.04,True,False,203,0x000000000000000000000000000000000000016e,moderate
25526.33,True,False,1192,0x000000000000000000000000000000000000016f,reliable
2188.45,True,False,1155,0x000000000000000000000000000000000000016f,reliable
740.57,True,False,1131,0x000000000000000000000000000000000000016f,reliable
40789.81,False,False,1084,0x000000000000000000000000000000000000016f,reliable
14916.79,True,False,1031,0x000000000000000000000000000000000000016f,reliable
3149.83,True,False,1011,0x000000000000000000000000000000000000016f,reliable
238.53,True,False,738,0x000000000000000000000000000000000000016f,reliable
21646.79,True,False,714,0x000000000000000000000000000000000000016f,reliable
58040.6,True,False,483,0x000000000000000000000000000000000000016f,reliable
7195.85,True,False,441,0x000000000000000000000000000000000000016f,reliable
206.98,True,False,415,0x000000000000000000000000000000000000016f,reliable
13306.72,True,False,379,0x000000000000000000000000000000000000016f,reliable
32485.53,True,False,365,0x000000000000000000000000000000000000016f,reliable
7878.63,True,False,365,0x000000000000000000000000000000000000016f,reliable
502.88,True,False,259,0x000000000000000000000000000000000000016f,reliable
3911.81,True,False,143,0x000000000000000000000000000000000000016f,reliable
1747.97,True,False,118,0x000000000000000000000000000000000000016f,reliable
2274.99,True,False,1176,0x0000000000000000000000000000000000000170,moderate
23786.71,True,False,949,0x0000000000000000000000000000000000000170,moderate
934.82,True,False,604,0x0000000000000000000000000000000000000170,moderate
24310.98,True,False,570,0x0000000000000000000000000000000000000170,moderate
619.99,True,False,304,0x0000000000000000000000000000000000000170,moderate
1587.35,True,False,172,0x0000000000000000000000000000000000000170,moderate
15973.21,True,False,1143,0x0000000000000000000000000000000000000171,reliable
15830.32,True,False,1096,0x0000000000000000000000000000000000000171,reliable
2230.46,True,False,1048,0x0000000000000000000000000000000000000171,reliable
737.75,True,False,1043,0x0000000000000000000000000000000000000171,reliable
17320.28,True,False,1003,0x0000000000000000000000000000000000000171,reliable
2667.32,True,False,865,0x0000000000000000000000000000000000000171,reliable
14880.52,True,False,708,0x0000000000000000000000000000000000000171,reliable
11923.68,True,False,541,0x0000000000000000000000000000000000000171,reliable
3069.63,True,False,536,0x0000000000000000000000000000000000000171,reliable
13784.79,True,False,447,0x0000000000000000000000000000000000000171,reliable
1003.77,True,False,396,0x0000000000000000000000000000000000000171,reliable
1743.47,True,False,310,0x0000000000000000000000000000000000000171,reliable
5782.83,True,False,179,0x0000000000000000000000000000000000000171,reliable
1535.04,True,False,158,0x0000000000000000000000000000000000000171,reliable
395.02,True,False,1166,0x0000000000000000000000000000000000000172,reliable
