wallet_id,wallet_type,wallet_age_days,total_loans,n_repaid,n_liquidated,repayment_rate,total_volume_usd,max_loan_usd,weighted_score,recency_weighted_score,protocol_diversity,avg_health_factor,default_label,default_prob,base_collateral,score_tier
0x00000000000000000000000000000000000003df,reliable,981,10,10,0,1.0,113314.48,54913.81,1130489.66,207488.1634,4,2.149,0,0.10358679216955924,1.1432,Good
0x00000000000000000000000000000000000003e0,reliable,368,6,6,0,1.0,20801.42,10745.1,180019.42,14993.2902,8,1.484,0,0.1396687209328161,1.1757,Good
0x00000000000000000000000000000000000003e1,reliable,474,24,22,2,0.9167,1452253.85,1091425.69,18988801.48,3857347.0738,1,1.916,0,2.913218755891074e-05,1.05,Excellent
0x00000000000000000000000000000000000003e2,reliable,1130,4,4,0,1.0,69219.57,48038.9,715336.73,90426.8373,2,2.091,0,0.10074487114101273,1.1407,Good
0x00000000000000000000000000000000000003e3,reliable,595,22,21,0,0.9545,1283896.58,991085.93,16657359.77,1273884.8795,2,1.838,0,0.14069553491689482,1.1766,Good
0x00000000000000000000000000000000000003e4,reliable,845,6,6,0,1.0,249109.28,199401.43,2930344.89,1499899.7543,7,2.052,0,0.0005100773730319167,1.0505,Excellent
0x00000000000000000000000000000000000003e5,moderate,684,3,3,0,1.0,8197.04,5860.96,68289.33,22065.9758,3,1.239,0,0.1157905187931264,1.1542,Good
0x00000000000000000000000000000000000003e6,reliable,832,22,22,0,1.0,178108.79,56508.97,1755232.1,482546.0173,8,2.144,0,0.09702425682018631,1.1373,Excellent
0x00000000000000000000000000000000000003e7,moderate,732,1,0,0,0.0,173.86,173.86,-448.91,-183.7656,2,1.431,0,0.9885515193479858,1.5,Poor
0x00000000000000000000000000000000000003e8,risky,518,9,4,4,0.4444,213631.64,95221.54,-148993.1,-400677.7986,2,1.275,1,0.9997068212413097,1.5,Poor
0x00000000000000000000000000000000000003e9,reliable,498,18,17,1,0.9444,376093.25,154319.12,3997649.9,1917574.5065,1,1.505,0,0.0007477037171188021,1.0507,Excellent
0x00000000000000000000000000000000000003ea,moderate,114,6,6,0,1.0,52423.68,28386.62,501787.66,134945.5239,1,1.455,0,0.07836499373104525,1.1205,Excellent
0x00000000000000000000000000000000000003eb,moderate,868,9,9,0,1.0,123005.58,34109.26,1226701.03,445085.6549,1,1.121,0,0.04146636952958292,1.0873,Excellent
0x00000000000000000000000000000000000003ec,reliable,543,12,12,0,1.0,259930.62,57551.0,2688307.25,1118793.0967,3,1.561,0,0.0026364720329962624,1.0524,Excellent
0x00000000000000000000000000000000000003ed,reliable,89,8,8,0,1.0,199543.19,151178.06,2238656.71,398150.7983,6,1.697,0,0.04953466294017354,1.0946,Excellent
0x00000000000000000000000000000000000003ee,moderate,549,6,6,0,1.0,26273.06,14980.15,234337.61,36935.9112,3,1.462,0,0.12990008211571807,1.1669,Good
0x00000000000000000000000000000000000003ef,reliable,567,23,19,0,0.8261,203202.32,40208.73,1600889.07,355870.1996,8,2.044,0,0.36437451647210245,1.3779,Poor
0x00000000000000000000000000000000000003f0,reliable,681,10,10,0,1.0,181736.12,118386.94,1976134.85,445295.2885,7,2.316,0,0.044683417631967495,1.0902,Excellent
0x00000000000000000000000000000000000003f1,reliable,898,16,16,0,1.0,495033.96,163553.35,5653961.66,1287693.238,3,2.494,0,0.0023633135202816478,1.0521,Excellent
0x00000000000000000000000000000000000003f2,moderate,699,7,5,1,0.7143,298176.98,77470.09,818789.69,598161.7971,3,1.231,1,0.2618665476615759,1.2857,Fair
0x00000000000000000000000000000000000003f3,reliable,376,24,23,0,0.9583,403187.65,112055.9,4255273.28,1137820.8079,7,2.43,0,0.009180115836984668,1.0583,Excellent
0x00000000000000000000000000000000000003f4,reliable,280,21,21,0,1.0,398130.42,106195.79,4224987.76,939034.9973,3,1.454,0,0.014944135871766198,1.0634,Excellent
0x00000000000000000000000000000000000003f5,reliable,643,14,13,0,0.9286,239143.96,102886.51,2538116.07,526774.3848,1,1.462,0,0.07756458176396026,1.1198,Excellent
0x00000000000000000000000000000000000003f6,reliable,639,10,10,0,1.0,245551.14,123695.56,2749829.27,1319153.1805,5,1.905,0,0.001138098149730832,1.051,Excellent
0x00000000000000000000000000000000000003f7,reliable,937,7,6,1,0.8571,152633.86,81638.89,1375668.47,1173991.6444,8,1.581,0,0.01178363602199046,1.0606,Excellent
0x00000000000000000000000000000000000003f8,reliable,1127,11,11,0,1.0,28240.45,8995.53,238305.31,54438.192,7,1.607,0,0.21249573091415425,1.2412,Fair
0x00000000000000000000000000000000000003f9,moderate,800,5,4,1,0.8,448781.64,302250.95,-207257.97,279986.7334,2,1.141,1,0.6285630643338888,1.5,Poor
0x00000000000000000000000000000000000003fa,moderate,776,13,13,0,1.0,192538.22,53462.39,1952117.49,486009.9084,1,1.233,0,0.05018679232852399,1.0952,Excellent
0x00000000000000000000000000000000000003fb,reliable,730,23,22,0,0.9565,414646.58,154900.95,2454712.84,801371.1211,2,2.085,0,0.048929557886165216,1.094,Excellent
0x00000000000000000000000000000000000003fc,reliable,982,13,11,1,0.8462,221299.2,101278.2,2220783.85,284462.8762,4,2.085,0,0.49011732893202614,1.4911,Poor
0x00000000000000000000000000000000000003fd,reliable,97,23,21,2,0.913,282321.97,81692.44,2716755.98,876914.9971,4,2.155,0,0.16597824858078955,1.1994,Good
0x00000000000000000000000000000000000003fe,reliable,176,3,3,0,1.0,15110.49,14527.23,142763.07,59798.241,2,2.093,0,0.06737652039242945,1.1106,Excellent
0x00000000000000000000000000000000000003ff,moderate,339,9,9,0,1.0,184159.37,106678.66,1965782.91,963892.7738,2,1.108,0,0.004989478512017885,1.0545,Excellent
0x0000000000000000000000000000000000000400,moderate,1178,10,7,3,0.7,159030.34,50167.29,1420755.2,329801.3687,1,1.232,0,0.9203244514304225,1.5,Poor
0x0000000000000000000000000000000000000401,moderate,391,14,12,2,0.8571,178894.24,52750.45,1732522.14,785831.5535,1,1.6,0,0.17355307861045297,1.2062,Good
0x0000000000000000000000000000000000000402,reliable,780,8,8,0,1.0,193851.4,127466.04,2139186.36,215868.675,4,2.449,0,0.0943339415105016,1.1349,Excellent
0x0000000000000000000000000000000000000403,reliable,78,15,14,0,0.9333,268901.83,114519.67,2952035.25,415944.3839,1,1.832,0,0.09930115361196144,1.1394,Excellent
0x0000000000000000000000000000000000000404,reliable,434,18,18,0,1.0,193786.89,63800.29,1986660.11,595606.1207,3,1.848,0,0.03923381925569701,1.0853,Excellent
0x0000000000000000000000000000000000000405,moderate,314,4,4,0,1.0,14786.44,6578.41,125362.4,32884.7171,2,1.25,0,0.10542165724854557,1.1449,Good
0x0000000000000000000000000000000000000406,moderate,1011,7,6,0,0.8571,205909.61,172005.52,2339212.43,535217.8161,1,1.673,0,0.08736988460088208,1.1286,Excellent
0x0000000000000000000000000000000000000407,reliable,740,14,14,0,1.0,153195.33,64232.78,1572819.69,361785.7631,7,1.527,0,0.09329504814274889,1.134,Excellent
0x0000000000000000000000000000000000000408,reliable,741,7,7,0,1.0,33940.92,11340.18,301175.38,57898.1933,5,2.014,0,0.12088725613163952,1.1588,Good
0x0000000000000000000000000000000000000409,moderate,702,10,10,0,1.0,77346.46,43000.8,754394.37,153741.5866,3,1.603,0,0.1279892577148651,1.1652,Good
0x000000000000000000000000000000000000040a,reliable,318,16,15,1,0.9375,377210.54,72950.0,3536724.39,781708.3767,4,2.079,0,0.05255784101916236,1.0973,Excellent
0x000000000000000000000000000000000000040b,moderate,407,12,9,1,0.75,227344.7,93557.45,2378980.31,536752.7675,2,1.164,0,0.3588410313798712,1.373,Poor
0x000000000000000000000000000000000000040c,moderate,691,4,4,0,1.0,11752.18,6538.65,97633.71,25046.3464,3,1.389,0,0.11981353751199048,1.1578,Good
0x000000000000000000000000000000000000040d,moderate,895,13,11,2,0.8462,146230.62,110712.23,1276778.74,1222538.3436,1,1.536,0,0.044898205989458775,1.0904,Excellent
0x000000000000000000000000000000000000040e,risky,272,4,3,1,0.75,4582.02,1984.03,14268.49,7512.694,3,1.294,0,0.6356046997228413,1.5,Poor
0x000000000000000000000000000000000000040f,moderate,210,10,9,0,0.9,130887.59,44921.48,1307806.06,182288.6237,2,1.497,0,0.1776550843907468,1.2099,Good
0x0000000000000000000000000000000000000410,moderate,1086,1,1,0,1.0,303.59,303.59,1736.22,1167.0167,1,1.414,0,0.11034808765733342,1.1493,Good
0x0000000000000000000000000000000000000411,moderate,1055,7,6,1,0.8571,255115.73,128047.3,2485823.37,1508030.3181,3,1.361,0,0.003426745021251855,1.0531,Excellent
0x0000000000000000000000000000000000000412,reliable,124,7,7,0,1.0,87266.9,73695.58,940680.85,153151.6018,1,2.044,0,0.07929013343179789,1.1214,Excellent
0x0000000000000000000000000000000000000413,moderate,100,14,13,0,0.9286,219958.03,121243.17,204458.61,-9343.5668,3,1.165,0,0.46544794647178456,1.4689,Poor
0x0000000000000000000000000000000000000414,reliable,353,9,9,0,1.0,71991.96,40045.92,708322.92,355795.2889,6,2.424,0,0.037708288816537996,1.0839,Excellent
0x0000000000000000000000000000000000000415,reliable,695,12,10,1,0.8333,135970.87,77668.61,-71183.18,-9011.2358,1,2.261,0,0.7185787178803968,1.5,Poor
0x0000000000000000000000000000000000000416,risky,45,5,4,1,0.8,261744.04,136198.99,2851774.01,911147.5547,1,1.08,0,0.04100340718961758,1.0869,Excellent
0x0000000000000000000000000000000000000417,moderate,286,11,9,1,0.8182,1615170.8,1326198.15,21488944.21,6968371.005,2,1.361,0,2.307087844334454e-11,1.05,Excellent
0x0000000000000000000000000000000000000418,reliable,986,12,11,0,0.9167,100119.61,57549.17,987149.57,231461.8147,1,1.636,0,0.19803504954319928,1.2282,Good
0x0000000000000000000000000000000000000419,moderate,1173,5,4,1,0.8,50659.48,27161.56,69650.88,31248.1265,1,1.115,1,0.660130500544388,1.5,Poor
0x000000000000000000000000000000000000041a,moderate,107,4,4,0,1.0,11364.17,8485.92,96697.82,33292.7719,3,1.449,0,0.09500026380965608,1.1355,Excellent
0x000000000000000000000000000000000000041b,reliable,384,5,5,0,1.0,59821.15,37404.02,592665.5,111899.5371,3,1.444,0,0.09205547614893332,1.1328,Excellent
0x000000000000000000000000000000000000041c,reliable,495,5,4,1,0.8,19377.37,7034.27,142391.58,17166.242,3,1.592,0,0.5703385238739445,1.5,Poor
0x000000000000000000000000000000000000041d,reliable,919,5,5,0,1.0,12999.99,5873.0,107383.95,43282.5209,3,2.173,0,0.10506447082861363,1.1446,Good
0x000000000000000000000000000000000000041e,reliable,841,22,20,2,0.9091,478492.64,214630.71,5369985.27,1078628.9106,8,1.46,0,0.18329484209213057,1.215,Good
0x000000000000000000000000000000000000041f,moderate,854,10,9,1,0.9,70513.23,40805.67,549837.67,229415.4125,2,1.207,0,0.3823878266213438,1.3941,Poor
0x0000000000000000000000000000000000000420,risky,112,7,3,3,0.4286,78847.04,35828.82,-47804.56,-98200.9372,2,1.07,1,0.9957867658212857,1.5,Poor
0x0000000000000000000000000000000000000421,moderate,434,4,3,0,0.75,248524.34,180710.21,2917772.28,300069.1045,3,1.631,0,0.2656391093941738,1.2891,Fair
0x0000000000000000000000000000000000000422,reliable,536,11,11,0,1.0,150487.21,44645.11,1529550.12,667971.7472,4,2.375,0,0.01276435822843668,1.0615,Excellent
0x0000000000000000000000000000000000000423,reliable,1038,19,18,0,0.9474,130021.65,36197.14,1201756.97,162753.3783,6,1.965,0,0.3224782281720344,1.3402,Fair
0x0000000000000000000000000000000000000424,reliable,235,18,17,1,0.9444,431655.7,90348.68,4545274.97,1547710.9388,6,1.781,0,0.0026338122279587917,1.0524,Excellent
0x0000000000000000000000000000000000000425,moderate,430,7,6,1,0.8571,124266.05,42972.32,1290289.54,409998.2482,3,1.107,0,0.20416627483945096,1.2337,Fair
0x0000000000000000000000000000000000000426,moderate,530,6,6,0,1.0,101000.08,85827.41,1103145.02,106091.9913,1,1.294,0,0.12869340279082492,1.1658,Good
0x0000000000000000000000000000000000000427,reliable,221,20,17,1,0.85,205345.71,80705.74,1928373.75,392845.091,2,1.418,0,0.4819424334413823,1.4837,Poor
0x0000000000000000000000000000000000000428,moderate,868,9,9,0,1.0,113990.47,55543.68,1170896.9,169914.6174,1,1.676,0,0.11649660583089673,1.1548,Good
0x0000000000000000000000000000000000000429,moderate,231,2,1,0,0.5,168106.76,167669.76,2015697.6,95168.6971,2,1.255,0,0.791253752347839,1.5,Poor
0x000000000000000000000000000000000000042a,moderate,476,1,1,0,1.0,1249.37,1249.37,8909.5,572.3027,2,1.395,0,0.09262269363209329,1.1334,Excellent
0x000000000000000000000000000000000000042b,reliable,1199,21,20,1,0.9524,266947.14,111471.01,2844444.83,766346.067,5,1.488,0,0.14301372105131868,1.1787,Good
0x000000000000000000000000000000000000042c,moderate,954,1,1,0,1.0,48928.67,48928.67,528338.59,123339.7607,3,1.308,0,0.08204605895025548,1.1238,Excellent
0x000000000000000000000000000000000000042d,reliable,996,8,8,0,1.0,73149.52,33572.57,708918.51,107270.491,8,2.292,0,0.12280366702834879,1.1605,Good
0x000000000000000000000000000000000000042e,reliable,835,10,9,0,0.9,715800.45,621529.88,-3192658.71,-331758.2958,4,2.459,0,0.9494162701066844,1.5,Poor
0x000000000000000000000000000000000000042f,reliable,373,21,21,0,1.0,202042.86,40884.65,1985664.29,711386.1061,1,1.681,0,0.028833908842087377,1.076,Excellent
0x0000000000000000000000000000000000000430,reliable,1054,20,20,0,1.0,110459.58,46764.7,1049500.22,287514.4235,6,1.837,0,0.18876228024315778,1.2199,Good
0x0000000000000000000000000000000000000431,reliable,927,5,5,0,1.0,222172.53,167450.37,2599577.83,1153601.7945,6,1.982,0,0.0019266716161285063,1.0517,Excellent
0x0000000000000000000000000000000000000432,moderate,91,9,6,3,0.6667,102691.71,48473.68,232694.18,254150.5122,2,1.336,1,0.9231886227797064,1.5,Poor
0x0000000000000000000000000000000000000433,moderate,740,2,2,0,1.0,33229.92,31439.15,338993.42,74734.6482,3,1.288,0,0.09533157272372866,1.1358,Excellent
0x0000000000000000000000000000000000000434,risky,1090,3,1,2,0.3333,79573.48,56006.39,501584.55,210676.1901,3,1.19,0,0.9790335536370613,1.5,Poor
0x0000000000000000000000000000000000000435,reliable,1081,24,23,1,0.9583,298542.86,52906.9,3012058.56,1092941.7781,5,1.649,0,0.03558372863882003,1.082,Excellent
0x0000000000000000000000000000000000000436,reliable,393,14,14,0,1.0,306129.3,204962.64,3464473.24,701050.6677,1,2.302,0,0.025017177272936647,1.0725,Excellent
0x0000000000000000000000000000000000000437,reliable,143,6,6,0,1.0,160385.63,93667.97,1760598.04,633357.3321,3,1.59,0,0.012299844734419205,1.0611,Excellent
0x0000000000000000000000000000000000000438,moderate,183,8,6,2,0.75,55012.47,44648.24,514215.92,239147.3101,2,1.688,0,0.7035094022801719,1.5,Poor
0x0000000000000000000000000000000000000439,risky,375,9,7,2,0.7778,107434.99,35048.69,757723.08,303148.2159,1,0.9,0,0.6796278954052561,1.5,Poor
0x000000000000000000000000000000000000043a,moderate,543,14,13,1,0.9286,252395.62,63716.06,2650334.14,676157.0837,1,1.444,0,0.086120267419342,1.1275,Excellent
0x000000000000000000000000000000000000043b,reliable,643,9,9,0,1.0,53692.62,28736.68,508008.35,363932.5976,4,1.894,0,0.043894859989287126,1.0895,Excellent
0x000000000000000000000000000000000000043c,moderate,1032,1,1,0,1.0,12050.41,12050.41,113236.94,8479.9253,3,1.467,0,0.11123115676762277,1.1501,Good
0x000000000000000000000000000000000000043d,risky,889,1,1,0,1.0,21092.97,21092.97,210017.27,111227.0192,3,1.044,0,0.08216547628963353,1.1239,Excellent
0x000000000000000000000000000000000000043e,reliable,78,14,14,0,1.0,220278.36,153692.65,2440218.22,354141.0788,8,1.89,0,0.09724020436945141,1.1375,Excellent
0x000000000000000000000000000000000000043f,reliable,220,13,13,0,1.0,150949.19,89225.44,1575011.13,405018.178,1,2.063,0,0.05188674917742777,1.0967,Excellent
0x0000000000000000000000000000000000000440,reliable,1121,10,10,0,1.0,137486.54,42135.36,1402554.39,348414.1958,5,2.184,0,0.05909552433591611,1.1032,Excellent
0x0000000000000000000000000000000000000441,moderate,348,5,5,0,1.0,85406.4,69586.85,912035.94,165067.4244,1,1.275,0,0.08417301220441184,1.1258,Excellent
0x0000000000000000000000000000000000000442,risky,1083,5,5,0,1.0,190371.33,76706.05,2082322.79,410368.7772,1,1.035,0,0.04359399170568843,1.0892,Excellent
0x0000000000000000000000000000000000000443,reliable,316,7,7,0,1.0,16879.46,4490.5,134298.78,30702.6129,8,1.779,0,0.12694289691625618,1.1642,Good
0x0000000000000000000000000000000000000444,moderate,1011,5,5,0,1.0,69336.89,50161.49,713497.41,534923.6827,2,1.294,0,0.021316728682638977,1.0692,Excellent
0x0000000000000000000000000000000000000445,moderate,773,1,1,0,1.0,4834.69,4834.69,41016.44,4117.8981,2,1.247,0,0.10625843559288405,1.1456,Good
0x0000000000000000000000000000000000000446,reliable,563,14,12,1,0.8571,212427.56,111117.32,2084569.85,1006429.2339,1,2.074,0,0.03457632007318568,1.0811,Excellent
0x0000000000000000000000000000000000000447,moderate,710,11,10,1,0.9091,854383.97,410841.08,10818769.16,1172161.2548,1,1.647,0,0.03492364915620018,1.0814,Excellent
0x0000000000000000000000000000000000000448,moderate,1065,13,13,0,1.0,107183.9,18389.37,1007004.93,214347.6483,2,1.144,0,0.14890518788976806,1.184,Good
0x0000000000000000000000000000000000000449,reliable,1018,8,8,0,1.0,114146.57,54556.38,1161160.08,562062.23,4,2.322,0,0.019206552113692175,1.0673,Excellent
0x000000000000000000000000000000000000044a,moderate,1177,14,13,1,0.9286,364485.77,186945.75,4083009.54,2577945.2384,2,1.677,0,4.496819623282401e-05,1.05,Excellent
0x000000000000000000000000000000000000044b,reliable,638,22,22,0,1.0,430585.66,226606.68,4790873.67,2131870.9632,8,2.175,0,0.000143719949826976,1.0501,Excellent
0x000000000000000000000000000000000000044c,reliable,189,5,5,0,1.0,54436.99,17079.32,517810.65,137377.7554,7,1.94,0,0.06650021525259418,1.1099,Excellent
0x000000000000000000000000000000000000044d,reliable,31,4,4,0,1.0,99787.52,92089.56,1115097.31,957900.681,3,1.748,0,0.0022732561551871647,1.052,Excellent
0x000000000000000000000000000000000000044e,moderate,365,9,7,2,0.7778,90793.59,28273.31,354133.55,-21432.413,3,1.409,1,0.8821912497268227,1.5,Poor
0x000000000000000000000000000000000000044f,moderate,452,3,1,1,0.3333,135596.18,128644.84,1484969.3,537812.5971,3,1.501,0,0.8053967448199975,1.5,Poor
0x0000000000000000000000000000000000000450,moderate,1137,14,13,1,0.9286,90312.7,32569.03,838712.34,92788.7548,3,1.621,0,0.5638022155732073,1.5,Poor
0x0000000000000000000000000000000000000451,reliable,1177,14,14,0,1.0,183848.73,79200.94,1921440.67,909489.0559,8,1.414,0,0.012158031580203284,1.0609,Excellent
0x0000000000000000000000000000000000000452,reliable,291,8,8,0,1.0,51584.66,17415.16,471969.12,52125.1847,6,1.594,0,0.1345291360051664,1.1711,Good
0x0000000000000000000000000000000000000453,reliable,275,3,3,0,1.0,2204.25,1245.31,14878.63,7026.225,4,1.84,0,0.09077305226370723,1.1317,Excellent
0x0000000000000000000000000000000000000454,reliable,31,15,14,0,0.9333,1190228.37,1054392.42,15928866.11,2360292.1767,7,2.221,0,0.000857709405253439,1.0508,Excellent
0x0000000000000000000000000000000000000455,reliable,438,11,11,0,1.0,35617.92,11483.21,302190.61,76253.8507,6,2.338,0,0.13152737929552338,1.1684,Good
0x0000000000000000000000000000000000000456,risky,864,1,1,0,1.0,49118.22,49118.22,530575.29,32088.0094,2,1.001,0,0.12246326968408353,1.1602,Good
0x0000000000000000000000000000000000000457,risky,687,6,3,3,0.5,111517.09,65903.1,753772.74,476290.4029,3,1.194,0,0.9366150577529937,1.5,Poor
0x0000000000000000000000000000000000000458,moderate,793,9,8,0,0.8889,985311.25,754524.27,12729656.97,5068583.7529,1,1.634,0,2.1538945445557616e-09,1.05,Excellent
0x0000000000000000000000000000000000000459,reliable,801,16,15,1,0.9375,1568025.48,1370359.7,21308254.74,1281574.1411,2,2.414,0,0.5116363367234324,1.5,Poor
0x000000000000000000000000000000000000045a,reliable,214,15,14,0,0.9333,153171.41,44107.73,1418587.9,398860.3776,6,1.638,0,0.0980279522702664,1.1382,Excellent
0x000000000000000000000000000000000000045b,reliable,659,13,12,1,0.9231,518001.68,280696.57,6039696.73,3348551.7858,8,1.833,0,1.8359936184068242e-06,1.05,Excellent
