wallet_id,wallet_type,wallet_age_days,total_loans,n_repaid,n_liquidated,repayment_rate,total_volume_usd,max_loan_usd,weighted_score,recency_weighted_score,protocol_diversity,avg_health_factor,default_label
0x0000000000000000000000000000000000000638,reliable,374,6,6,0,1.0,17249.71,7287.29,145081.15,63454.6025,3,1.485,0
0x0000000000000000000000000000000000000639,reliable,858,5,5,0,1.0,25416.8,12655.89,226439.92,34409.5249,4,2.248,0
0x000000000000000000000000000000000000063a,moderate,924,9,8,1,0.8889,107538.74,49565.0,932314.15,195298.5098,1,1.142,0
0x000000000000000000000000000000000000063b,moderate,805,6,6,0,1.0,66121.02,33310.06,641214.71,243381.5138,2,1.508,0
0x000000000000000000000000000000000000063c,reliable,459,15,15,0,1.0,355466.29,274691.71,4223175.28,851501.902,4,2.094,0
0x000000000000000000000000000000000000063d,moderate,1133,4,4,0,1.0,18798.82,13617.67,170113.35,67895.3529,1,1.417,0
0x000000000000000000000000000000000000063e,risky,347,5,5,0,1.0,116621.29,74525.77,1237169.28,376715.8848,1,1.208,0
0x000000000000000000000000000000000000063f,reliable,166,8,8,0,1.0,154919.78,51351.26,1586886.62,416392.1232,3,1.91,0
0x0000000000000000000000000000000000000640,reliable,1141,23,21,0,0.913,718924.93,393206.88,8361108.82,5254805.1447,5,1.664,0
0x0000000000000000000000000000000000000641,reliable,307,3,3,0,1.0,2066.81,1484.36,14284.36,3877.9111,1,2.194,0
0x0000000000000000000000000000000000000642,reliable,642,24,23,0,0.9583,318901.48,93226.4,3208967.73,501459.5901,4,1.78,0
0x0000000000000000000000000000000000000643,moderate,672,4,3,1,0.75,6380.13,2872.37,29762.45,21413.2047,3,1.623,0
0x0000000000000000000000000000000000000644,reliable,559,14,14,0,1.0,529928.16,303486.36,6131724.13,2193516.6229,3,2.133,0
0x0000000000000000000000000000000000000645,reliable,153,13,13,0,1.0,214612.11,71342.7,2253916.63,586746.0068,1,2.017,0
0x0000000000000000000000000000000000000646,reliable,724,14,12,1,0.8571,112697.08,49849.8,1099594.55,323125.7904,1,1.684,0
0x0000000000000000000000000000000000000647,moderate,33,13,11,2,0.8462,45080.82,13620.78,326608.18,84133.4249,2,1.207,0
0x0000000000000000000000000000000000000648,reliable,742,24,24,0,1.0,285703.41,70524.69,2899125.08,852140.0445,2,2.467,0
0x0000000000000000000000000000000000000649,reliable,30,5,5,0,1.0,87265.67,31846.67,888777.12,255236.6845,7,2.106,0
0x000000000000000000000000000000000000064a,moderate,585,8,7,1,0.875,49896.65,23824.94,431276.11,80481.3191,1,1.223,0
0x000000000000000000000000000000000000064b,reliable,873,14,14,0,1.0,173640.86,59320.39,1748972.9,358938.0162,3,2.268,0
0x000000000000000000000000000000000000064c,reliable,1128,9,9,0,1.0,37562.63,13381.22,334108.64,58352.0497,6,2.036,0
0x000000000000000000000000000000000000064d,risky,265,4,2,2,0.5,229338.03,129937.59,157837.11,-641417.5979,1,0.93,1
0x000000000000000000000000000000000000064e,reliable,1124,6,5,1,0.8333,33084.48,16071.12,211736.37,17141.8543,2,1.881,0
0x000000000000000000000000000000000000064f,reliable,854,10,10,0,1.0,58374.43,23471.98,537440.59,252440.6435,1,1.638,0
0x0000000000000000000000000000000000000650,risky,476,7,5,2,0.7143,61964.77,32209.12,476181.92,91400.5701,3,0.942,0
0x0000000000000000000000000000000000000651,reliable,808,9,9,0,1.0,154173.8,102078.12,1677530.26,707369.4512,6,1.764,0
0x0000000000000000000000000000000000000652,moderate,757,1,1,0,1.0,16159.27,16159.27,156588.35,12019.1008,1,1.573,0
0x0000000000000000000000000000000000000653,moderate,693,3,2,1,0.6667,84360.94,40511.87,780042.7,109243.7437,2,1.173,0
0x0000000000000000000000000000000000000654,reliable,988,9,9,0,1.0,260385.85,142388.53,2857438.17,599836.9835,4,1.457,0
0x0000000000000000000000000000000000000655,reliable,69,7,7,0,1.0,58236.65,27919.0,564906.01,105754.7646,7,1.915,0
0x0000000000000000000000000000000000000656,moderate,707,9,9,0,1.0,705285.64,347241.07,8531814.26,3922973.9704,3,1.424,0
0x0000000000000000000000000000000000000657,moderate,319,8,7,1,0.875,173685.96,86370.76,1878545.47,343812.103,1,1.618,0
0x0000000000000000000000000000000000000658,reliable,85,5,4,1,0.8,58867.08,49512.24,607273.47,146660.5832,3,1.413,0
0x0000000000000000000000000000000000000659,reliable,50,21,19,1,0.9048,423252.78,188237.79,1339666.45,331280.4155,3,1.542,1
0x000000000000000000000000000000000000065a,reliable,961,16,16,0,1.0,179475.36,39274.59,1773528.65,438326.8157,3,2.054,0
0x000000000000000000000000000000000000065b,reliable,464,14,14,0,1.0,191597.67,85947.72,2024507.68,394740.59,4,1.832,0
0x000000000000000000000000000000000000065c,reliable,779,19,18,0,0.9474,457646.79,229763.14,4224493.71,500595.4933,6,1.75,0
0x000000000000000000000000000000000000065d,risky,763,3,1,2,0.3333,34119.96,33410.79,-175570.53,-88274.3438,1,1.12,1
0x000000000000000000000000000000000000065e,moderate,903,12,11,1,0.9167,83293.62,23433.87,623366.64,283211.7283,2,1.496,0
0x000000000000000000000000000000000000065f,reliable,968,12,12,0,1.0,69197.59,15421.2,627790.61,84517.7108,8,1.913,0
0x0000000000000000000000000000000000000660,reliable,277,12,12,0,1.0,148968.28,63231.18,1503829.07,169378.1947,7,1.657,0
0x0000000000000000000000000000000000000661,reliable,1121,3,3,0,1.0,23980.1,17939.87,226907.93,49410.2506,1,2.014,0
0x0000000000000000000000000000000000000662,reliable,594,3,3,0,1.0,100805.79,95061.41,1137769.28,149485.0283,2,2.382,0
0x0000000000000000000000000000000000000663,reliable,341,24,20,1,0.8333,269910.66,90325.23,2026200.45,191243.6817,1,1.525,0
0x0000000000000000000000000000000000000664,reliable,394,8,8,0,1.0,152286.29,55354.5,1596134.39,315235.9658,7,2.336,0
0x0000000000000000000000000000000000000665,reliable,615,7,7,0,1.0,78168.44,35293.71,772692.05,117591.73,5,2.418,0
0x0000000000000000000000000000000000000666,risky,807,7,4,3,0.5714,91901.62,31607.49,247519.73,92502.0971,1,0.984,1
0x0000000000000000000000000000000000000667,moderate,514,13,12,1,0.9231,114784.41,32965.37,1080818.54,308776.9487,1,1.593,0
0x0000000000000000000000000000000000000668,reliable,529,24,23,1,0.9583,909420.54,493474.19,10799079.27,1574588.8269,5,2.417,0
0x0000000000000000000000000000000000000669,moderate,33,2,2,0,1.0,12229.53,12165.34,114700.54,37755.0907,3,1.616,0
0x000000000000000000000000000000000000066a,moderate,111,7,6,1,0.8571,318385.74,188019.74,2803417.4,747873.1756,2,1.107,0
0x000000000000000000000000000000000000066b,moderate,320,10,10,0,1.0,292076.83,89712.14,3250002.42,392334.0292,2,1.441,0
0x000000000000000000000000000000000000066c,reliable,493,13,13,0,1.0,213654.53,65567.39,2216883.12,459876.0288,8,1.433,0
0x000000000000000000000000000000000000066d,moderate,688,5,3,2,0.6,98022.75,74751.98,997655.0,76955.1007,3,1.568,0
0x000000000000000000000000000000000000066e,reliable,455,19,18,0,0.9474,492731.71,97088.93,5432923.16,1893798.2798,6,2.238,0
0x000000000000000000000000000000000000066f,reliable,422,23,22,0,0.9565,179206.86,43084.08,1054986.72,135357.4947,6,2.005,1
0x0000000000000000000000000000000000000670,reliable,549,24,23,1,0.9583,320042.89,111759.84,3399653.9,551352.9712,1,2.437,0
0x0000000000000000000000000000000000000671,reliable,1045,18,15,2,0.8333,269657.36,87325.32,2122688.96,359982.7201,6,2.125,0
0x0000000000000000000000000000000000000672,risky,1097,8,4,4,0.5,565185.62,221893.14,-713813.94,-139955.2516,2,1.046,1
0x0000000000000000000000000000000000000673,reliable,733,8,8,0,1.0,4001784.03,3791075.9,59865610.45,16460746.429,4,2.111,0
0x0000000000000000000000000000000000000674,risky,234,4,4,0,1.0,172332.41,98918.01,1916791.55,420527.4498,1,1.259,0
0x0000000000000000000000000000000000000675,reliable,741,24,22,1,0.9167,585881.78,188925.46,6552908.43,2553988.7029,6,1.535,0
0x0000000000000000000000000000000000000676,reliable,949,9,8,0,0.8889,99907.35,38886.59,970131.65,143085.6642,6,1.744,0
0x0000000000000000000000000000000000000677,reliable,487,9,9,0,1.0,44043.26,13639.69,387526.32,125385.9485,6,1.577,0
0x0000000000000000000000000000000000000678,moderate,1016,14,14,0,1.0,146657.47,33230.56,1436131.15,257507.4806,2,1.421,0
0x0000000000000000000000000000000000000679,moderate,726,14,14,0,1.0,138195.21,54626.65,1387580.42,625985.8933,1,1.534,0
0x000000000000000000000000000000000000067a,reliable,408,8,5,1,0.625,293946.55,145943.5,3079541.94,471756.7232,3,1.457,0
0x000000000000000000000000000000000000067b,reliable,1155,16,16,0,1.0,194193.45,33002.37,1908834.13,488871.9812,3,2.088,0
0x000000000000000000000000000000000000067c,reliable,188,15,14,1,0.9333,168911.51,99513.66,1622948.0,217765.1801,3,1.585,0
0x000000000000000000000000000000000000067d,moderate,900,9,9,0,1.0,358215.94,156529.79,4114775.52,1051365.1874,1,1.209,0
0x000000000000000000000000000000000000067e,risky,723,6,6,0,1.0,88097.27,52069.42,896151.74,271547.7313,1,0.91,0
0x000000000000000000000000000000000000067f,reliable,479,10,9,1,0.9,50094.81,27968.21,466670.14,76548.2432,7,1.576,0
0x0000000000000000000000000000000000000680,moderate,178,9,7,2,0.7778,28093.2,5758.73,187765.83,33097.1684,2,1.691,0
0x0000000000000000000000000000000000000681,reliable,971,12,12,0,1.0,191926.25,121068.57,2074689.8,547849.9685,6,2.319,0
0x0000000000000000000000000000000000000682,reliable,107,11,11,0,1.0,260720.67,155433.22,2880070.74,591784.6628,1,1.495,0
0x0000000000000000000000000000000000000683,reliable,1139,9,9,0,1.0,133107.42,73587.1,1394046.04,981210.6009,8,2.263,0
0x0000000000000000000000000000000000000684,reliable,619,24,23,0,0.9583,204479.75,73599.05,1948091.21,563293.4806,4,1.524,0
0x0000000000000000000000000000000000000685,reliable,700,10,9,0,0.9,157345.14,105352.43,-105893.94,2206.4927,6,1.696,0
0x0000000000000000000000000000000000000686,reliable,117,13,13,0,1.0,108810.43,31197.83,1050016.08,318585.9687,2,2.399,0
0x0000000000000000000000000000000000000687,moderate,690,5,4,0,0.8,18186.12,8532.28,124033.71,17570.9872,3,1.271,0
0x0000000000000000000000000000000000000688,risky,595,7,5,2,0.7143,449009.74,335710.15,4555023.98,3997680.7233,2,1.011,0
0x0000000000000000000000000000000000000689,risky,337,4,3,1,0.75,598683.09,328116.41,1266586.13,-27126.4792,2,1.237,1
0x000000000000000000000000000000000000068a,risky,421,9,5,3,0.5556,487490.58,323766.06,-2551034.55,-211243.9043,2,1.288,1
0x000000000000000000000000000000000000068b,reliable,600,19,17,1,0.8947,184779.92,62870.04,1842813.17,362759.8461,4,2.109,0
0x000000000000000000000000000000000000068c,moderate,156,12,10,2,0.8333,276901.35,114872.58,2933079.57,496719.2438,1,1.144,0
0x000000000000000000000000000000000000068d,reliable,448,8,7,0,0.875,188348.25,99839.12,2075346.08,1588927.1097,2,1.932,0
0x000000000000000000000000000000000000068e,reliable,299,16,16,0,1.0,151999.44,28436.9,1480135.22,382731.967,5,2.48,0
0x000000000000000000000000000000000000068f,reliable,836,19,19,0,1.0,102151.75,16881.75,921345.49,357130.5382,5,1.546,0
0x0000000000000000000000000000000000000690,reliable,765,3,3,0,1.0,1960.5,1255.33,13260.37,2077.7132,5,2.24,0
0x0000000000000000000000000000000000000691,reliable,176,11,10,0,0.9091,125632.74,61567.48,771915.82,376892.1595,3,2.013,0
0x0000000000000000000000000000000000000692,risky,407,6,5,1,0.8333,114683.71,67836.35,1192017.59,368008.7606,2,1.176,0
0x0000000000000000000000000000000000000693,reliable,923,20,16,3,0.8,685205.3,278800.83,7730181.21,1260648.053,6,2.382,0
0x0000000000000000000000000000000000000694,moderate,237,3,3,0,1.0,154797.9,130053.67,1779816.8,610420.215,3,1.692,0
0x0000000000000000000000000000000000000695,moderate,328,1,1,0,1.0,9724.05,9724.05,89290.7,5565.3224,2,1.333,0
0x0000000000000000000000000000000000000696,reliable,1116,23,23,0,1.0,419685.09,95388.85,4513513.3,977243.5158,5,2.255,0
0x0000000000000000000000000000000000000697,risky,160,5,4,1,0.8,52909.45,26154.97,492370.53,216186.0694,3,1.082,0
0x0000000000000000000000000000000000000698,reliable,988,10,9,0,0.9,296445.64,122056.63,3265720.43,1511707.0888,2,2.112,0
0x0000000000000000000000000000000000000699,reliable,820,18,18,0,1.0,210638.27,82837.82,2174593.56,749326.0088,1,1.938,0
0x000000000000000000000000000000000000069a,reliable,1083,23,20,0,0.8696,504443.22,176934.21,4867216.97,914848.1564,1,1.99,0
0x000000000000000000000000000000000000069b,moderate,767,3,3,0,1.0,3434.94,1522.1,24462.68,9244.018,3,1.114,0
0x000000000000000000000000000000000000069c,reliable,947,7,6,1,0.8571,195644.87,119450.75,87813.55,87436.3036,2,2.093,1
0x000000000000000000000000000000000000069d,moderate,145,14,14,0,1.0,85505.54,22223.46,805854.31,273935.9319,2,1.523,0
0x000000000000000000000000000000000000069e,reliable,83,20,20,0,1.0,788546.22,330211.65,9543521.2,1865404.2258,8,1.599,0
0x000000000000000000000000000000000000069f,moderate,768,12,11,1,0.9167,414358.2,337663.58,5048129.47,1323988.589,2,1.13,0
0x00000000000000000000000000000000000006a0,moderate,333,6,5,1,0.8333,80315.53,31795.71,458565.31,75249.3319,1,1.114,0
0x00000000000000000000000000000000000006a1,moderate,799,6,5,1,0.8333,135791.39,118499.79,1418369.09,469625.6572,1,1.349,0
0x00000000000000000000000000000000000006a2,moderate,819,11,9,1,0.8182,163971.6,50695.64,1081657.85,280162.5687,2,1.103,0
0x00000000000000000000000000000000000006a3,reliable,1139,24,23,1,0.9583,408582.33,121836.88,4200265.02,1007344.4222,5,1.456,0
0x00000000000000000000000000000000000006a4,moderate,911,6,6,0,1.0,138131.34,99183.06,1500014.74,401119.7011,3,1.459,0
0x00000000000000000000000000000000000006a5,risky,388,7,4,2,0.5714,73003.65,28262.46,243545.22,179871.5087,1,0.964,1
0x00000000000000000000000000000000000006a6,moderate,392,9,7,1,0.7778,156495.44,97470.32,1558248.22,456770.1929,1,1.665,0
0x00000000000000000000000000000000000006a7,reliable,1196,8,7,1,0.875,50398.27,40946.4,482938.96,116386.3995,3,2.13,0
0x00000000000000000000000000000000000006a8,reliable,316,14,12,2,0.8571,233113.21,162145.98,2452807.59,1654233.6782,1,2.445,0
0x00000000000000000000000000000000000006a9,reliable,938,10,9,0,0.9,74041.62,23444.03,578748.22,235537.0576,4,1.589,0
0x00000000000000000000000000000000000006aa,reliable,31,18,17,1,0.9444,274876.72,142512.94,2391878.16,463692.1367,7,2.344,0
0x00000000000000000000000000000000000006ab,moderate,79,10,9,1,0.9,242080.58,103413.41,2599105.53,153770.606,3,1.236,0
0x00000000000000000000000000000000000006ac,reliable,114,14,14,0,1.0,173042.56,33597.28,1694099.1,694588.3926,6,1.973,0
0x00000000000000000000000000000000000006ad,reliable,413,6,5,1,0.8333,29263.08,11226.64,216046.43,93364.5962,8,1.604,0
0x00000000000000000000000000000000000006ae,risky,984,8,5,3,0.625,289009.93,246025.08,-1321741.63,-388431.8534,3,1.118,1
0x00000000000000000000000000000000000006af,reliable,346,19,18,0,0.9474,340317.4,156721.95,3669358.12,658528.0546,8,1.812,0
0x00000000000000000000000000000000000006b0,moderate,782,8,7,0,0.875,88298.29,26249.9,460156.56,198733.6025,2,1.214,1
0x00000000000000000000000000000000000006b1,moderate,472,11,11,0,1.0,213339.8,101008.03,2332962.24,316672.6429,2,1.64,0
0x00000000000000000000000000000000000006b2,risky,132,3,2,1,0.6667,120081.89,95158.92,-308380.31,-101050.2196,2,1.119,1
0x00000000000000000000000000000000000006b3,reliable,328,12,12,0,1.0,122783.78,76880.24,1281283.24,274531.726,6,1.462,0
0x00000000000000000000000000000000000006b4,reliable,1184,13,13,0,1.0,56647.05,11145.01,503126.47,98508.9209,1,1.975,0
0x00000000000000000000000000000000000006b5,moderate,401,13,11,2,0.8462,182289.49,68580.54,1699941.01,377826.4867,2,1.409,0
0x00000000000000000000000000000000000006b6,moderate,1170,4,3,1,0.75,127577.79,90379.31,1359207.71,240103.539,2,1.547,0
0x00000000000000000000000000000000000006b7,reliable,1156,8,7,0,0.875,69489.0,36059.49,620357.22,114648.2699,1,2.29,0
0x00000000000000000000000000000000000006b8,reliable,355,24,23,1,0.9583,675367.74,388657.0,7882479.28,4806947.19,5,1.846,0
0x00000000000000000000000000000000000006b9,reliable,458,13,13,0,1.0,247976.81,117326.23,2650721.62,842128.4507,6,1.429,0
0x00000000000000000000000000000000000006ba,reliable,150,15,15,0,1.0,252058.67,165822.22,2836410.33,580751.7044,8,1.739,0
0x00000000000000000000000000000000000006bb,moderate,283,10,9,1,0.9,79475.12,32388.79,683431.08,159180.0818,3,1.416,0
0x00000000000000000000000000000000000006bc,reliable,152,4,4,0,1.0,14410.11,7464.61,121276.0,14050.3192,8,1.634,0
0x00000000000000000000000000000000000006bd,reliable,1008,5,5,0,1.0,17728.42,10576.85,153996.64,27231.5182,1,2.446,0
0x00000000000000000000000000000000000006be,reliable,457,12,11,0,0.9167,528704.18,259959.85,5636320.63,1419563.8457,1,2.325,0
0x00000000000000000000000000000000000006bf,reliable,750,21,21,0,1.0,185820.09,111409.32,1942212.81,582701.7721,4,1.699,0
0x00000000000000000000000000000000000006c0,reliable,821,8,8,0,1.0,44093.25,13101.05,396787.77,280105.0499,6,2.313,0
0x00000000000000000000000000000000000006c1,risky,771,2,2,0,1.0,86766.78,56326.46,930403.98,150222.3845,1,1.194,0
0x00000000000000000000000000000000000006c2,moderate,1087,7,6,0,0.8571,80051.99,53528.48,741842.86,136007.3423,1,1.62,0
0x00000000000000000000000000000000000006c3,risky,1143,9,9,0,1.0,228050.84,100828.66,2472367.83,1374187.1177,2,1.21,0
0x00000000000000000000000000000000000006c4,reliable,152,11,10,0,0.9091,149158.02,44759.72,1454229.76,437998.6109,2,2.219,0
0x00000000000000000000000000000000000006c5,reliable,1153,20,19,1,0.95,397547.79,199961.91,780920.35,384866.1251,7,1.591,1
0x00000000000000000000000000000000000006c6,reliable,1059,4,4,0,1.0,26802.17,21904.39,255645.29,31834.2195,4,1.851,0
0x00000000000000000000000000000000000006c7,moderate,217,14,13,0,0.9286,256264.12,72947.2,2249754.21,812519.5324,1,1.139,0
0x00000000000000000000000000000000000006c8,moderate,959,14,12,2,0.8571,151788.97,39786.99,1353264.35,593925.9846,3,1.654,0
0x00000000000000000000000000000000000006c9,reliable,1119,24,21,1,0.875,228747.31,54115.5,2082866.44,239788.5732,5,2.319,0
0x00000000000000000000000000000000000006ca,moderate,787,6,6,0,1.0,74096.13,52183.74,764508.07,487584.8766,3,1.411,0
0x00000000000000000000000000000000000006cb,reliable,606,11,10,0,0.9091,117375.37,60772.06,1109311.57,235519.3271,6,1.661,0
0x00000000000000000000000000000000000006cc,moderate,54,6,6,0,1.0,46014.11,17421.86,426273.02,169200.2568,3,1.198,0
0x00000000000000000000000000000000000006cd,reliable,36,14,13,0,0.9286,137291.88,41173.02,1308933.92,363424.6088,1,2.226,0
0x00000000000000000000000000000000000006ce,moderate,92,2,0,2,0.0,19014.45,11947.04,-87401.94,-4920.0078,2,1.379,1
0x00000000000000000000000000000000000006cf,moderate,425,5,3,2,0.6,65160.71,38423.3,322087.44,142179.8053,2,1.556,0
0x00000000000000000000000000000000000006d0,reliable,858,16,15,1,0.9375,199606.89,87837.98,2010626.46,334775.5169,4,2.48,0
0x00000000000000000000000000000000000006d1,reliable,510,3,3,0,1.0,90012.58,87595.12,1014600.7,65663.948,4,2.174,0
0x00000000000000000000000000000000000006d2,moderate,853,6,6,0,1.0,99070.95,75542.87,1051336.79,641353.9566,1,1.674,0
0x00000000000000000000000000000000000006d3,reliable,782,19,19,0,1.0,110852.77,31902.99,1035419.83,513400.4914,1,2.05,0
0x00000000000000000000000000000000000006d4,reliable,766,6,5,1,0.8333,17458.3,10610.81,132822.57,34071.1026,3,1.506,0
0x00000000000000000000000000000000000006d5,moderate,1027,14,12,1,0.8571,195595.43,57652.5,1059199.81,174809.0046,2,1.188,0
0x00000000000000000000000000000000000006d6,moderate,1074,14,12,1,0.8571,203008.52,57302.74,1261223.74,384847.0577,1,1.463,0
0x00000000000000000000000000000000000006d7,risky,496,4,3,1,0.75,121202.27,53515.29,1053337.1,380341.5575,1,1.175,0
0x00000000000000000000000000000000000006d8,reliable,490,8,8,0,1.0,72819.97,22676.38,700190.29,384666.3892,6,1.891,0
